2025-06-12 20:45:48,714 INFO    StreamThr :31582 [internal.py:wandb_internal():87] W&B internal server running at pid: 31582, started at: 2025-06-12 20:45:48.713966
2025-06-12 20:45:49,386 DEBUG   HandlerThread:31582 [system_monitor.py:probe():181] {'os': 'Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.31', 'python': '3.9.23', 'heartbeatAt': '2025-06-13T00:45:49.337883', 'startedAt': '2025-06-13T00:45:48.707892', 'docker': None, 'cuda': None, 'args': ('--model=baseline_cnn1d', '--channel=None', '--snr_db=30', '--cp_path=./results_slice512', '--postfix=all20MHz', '--raw_path=./data/DATASET_QYLUR_ANOM_small_matched2000', '--protocols', 'noAnomaly', 'cfoAnomaly', 'envDistortionAnomaly', 'pilotJamAnomaly', 'powerAnomaly', '--slicelen=512'), 'state': 'running', 'program': '/home/trudes/Projects/t-prime/baseline_models/TPrime_torch_train.py', 'codePath': 'baseline_models/TPrime_torch_train.py', 'git': {'remote': 'https://github.com/genesys-neu/t-prime.git', 'commit': '05b3366c5ba1ac6d4a5432e90ae0edf6efb7b1b2'}, 'email': 'Strudeau12@seaburyhall.orgTrudeau.s@northeastern.edu', 'root': '/home/trudes/Projects/t-prime', 'host': 'Sage-Omen', 'username': 'trudes', 'executable': '/home/trudes/anaconda3/envs/t-prime2/bin/python3', 'cpu_count': 10, 'cpu_count_logical': 20, 'cpu_freq': {'current': 2687.9989999999984, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 250.92389297485352, 'used': 91.0123062133789}, 'gpu': 'NVIDIA GeForce RTX 3060 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060 Laptop GPU', 'memory_total': 6442450944}], 'memory': {'total': 31.185882568359375}}
2025-06-12 20:45:49,386 INFO    HandlerThread:31582 [system_monitor.py:probe():182] Finished collecting system info
2025-06-12 20:45:49,386 INFO    HandlerThread:31582 [system_monitor.py:probe():185] Publishing system info
2025-06-12 20:45:49,386 DEBUG   HandlerThread:31582 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2025-06-12 20:45:49,386 DEBUG   HandlerThread:31582 [system_info.py:_save_pip():67] Saving pip packages done
2025-06-12 20:45:49,386 DEBUG   HandlerThread:31582 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2025-06-12 20:45:50,095 INFO    Thread-13 :31582 [dir_watcher.py:_on_file_created():275] file/dir created: /home/trudes/Projects/t-prime/wandb/run-20250612_204548-kfxjsz7k/files/requirements.txt
2025-06-12 20:45:50,095 INFO    Thread-13 :31582 [dir_watcher.py:_on_file_created():275] file/dir created: /home/trudes/Projects/t-prime/wandb/run-20250612_204548-kfxjsz7k/files/wandb-summary.json
2025-06-12 20:45:50,095 INFO    Thread-13 :31582 [dir_watcher.py:_on_file_created():275] file/dir created: /home/trudes/Projects/t-prime/wandb/run-20250612_204548-kfxjsz7k/files/conda-environment.yaml
2025-06-12 20:45:51,095 INFO    Thread-13 :31582 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/trudes/Projects/t-prime/wandb/run-20250612_204548-kfxjsz7k/files/conda-environment.yaml
2025-06-12 20:45:51,191 DEBUG   HandlerThread:31582 [system_info.py:_save_conda():86] Saving conda packages done
2025-06-12 20:45:51,191 INFO    HandlerThread:31582 [system_monitor.py:probe():187] Finished publishing system info
2025-06-12 20:45:51,195 DEBUG   SenderThread:31582 [sender.py:send():336] send: files
2025-06-12 20:45:51,195 INFO    SenderThread:31582 [sender.py:_save_file():1321] saving file wandb-metadata.json with policy now
2025-06-12 20:45:51,200 DEBUG   HandlerThread:31582 [handler.py:handle_request():144] handle_request: stop_status
2025-06-12 20:45:51,200 DEBUG   SenderThread:31582 [sender.py:send_request():363] send_request: stop_status
2025-06-12 20:45:51,469 DEBUG   SenderThread:31582 [sender.py:send():336] send: telemetry
2025-06-12 20:45:51,470 DEBUG   SenderThread:31582 [sender.py:send():336] send: telemetry
2025-06-12 20:45:51,470 DEBUG   SenderThread:31582 [sender.py:send():336] send: run
2025-06-12 20:45:51,648 INFO    SenderThread:31582 [sender.py:send_run():944] updated run: kfxjsz7k
2025-06-12 20:45:51,649 DEBUG   SenderThread:31582 [sender.py:send():336] send: exit
2025-06-12 20:45:51,649 INFO    SenderThread:31582 [sender.py:send_exit():559] handling exit code: 1
2025-06-12 20:45:51,649 INFO    SenderThread:31582 [sender.py:send_exit():561] handling runtime: 1
2025-06-12 20:45:51,649 INFO    SenderThread:31582 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2025-06-12 20:45:51,649 INFO    SenderThread:31582 [sender.py:send_exit():567] send defer
2025-06-12 20:45:51,649 DEBUG   HandlerThread:31582 [handler.py:handle_request():144] handle_request: defer
2025-06-12 20:45:51,649 INFO    HandlerThread:31582 [handler.py:handle_request_defer():170] handle defer: 0
2025-06-12 20:45:51,650 DEBUG   SenderThread:31582 [sender.py:send_request():363] send_request: defer
2025-06-12 20:45:51,650 INFO    SenderThread:31582 [sender.py:send_request_defer():583] handle sender defer: 0
2025-06-12 20:45:51,650 INFO    SenderThread:31582 [sender.py:transition_state():587] send defer: 1
2025-06-12 20:45:51,650 DEBUG   HandlerThread:31582 [handler.py:handle_request():144] handle_request: defer
2025-06-12 20:45:51,650 INFO    HandlerThread:31582 [handler.py:handle_request_defer():170] handle defer: 1
2025-06-12 20:45:51,650 DEBUG   SenderThread:31582 [sender.py:send_request():363] send_request: defer
2025-06-12 20:45:51,650 INFO    SenderThread:31582 [sender.py:send_request_defer():583] handle sender defer: 1
2025-06-12 20:45:51,650 INFO    SenderThread:31582 [sender.py:transition_state():587] send defer: 2
2025-06-12 20:45:51,651 DEBUG   HandlerThread:31582 [handler.py:handle_request():144] handle_request: defer
2025-06-12 20:45:51,651 INFO    HandlerThread:31582 [handler.py:handle_request_defer():170] handle defer: 2
2025-06-12 20:45:51,651 INFO    HandlerThread:31582 [system_monitor.py:finish():161] Stopping system monitor
2025-06-12 20:45:51,652 DEBUG   SystemMonitor:31582 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2025-06-12 20:45:51,652 INFO    HandlerThread:31582 [interfaces.py:finish():175] Joined cpu
2025-06-12 20:45:51,653 INFO    HandlerThread:31582 [interfaces.py:finish():175] Joined disk
2025-06-12 20:45:51,653 DEBUG   SystemMonitor:31582 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2025-06-12 20:45:51,653 DEBUG   SystemMonitor:31582 [system_monitor.py:_start():141] Publishing last batch of metrics
2025-06-12 20:45:51,659 INFO    HandlerThread:31582 [interfaces.py:finish():175] Joined gpu
2025-06-12 20:45:51,660 INFO    HandlerThread:31582 [interfaces.py:finish():175] Joined memory
2025-06-12 20:45:51,660 INFO    HandlerThread:31582 [interfaces.py:finish():175] Joined network
2025-06-12 20:45:51,660 DEBUG   SenderThread:31582 [sender.py:send_request():363] send_request: defer
2025-06-12 20:45:51,660 INFO    SenderThread:31582 [sender.py:send_request_defer():583] handle sender defer: 2
2025-06-12 20:45:51,660 INFO    SenderThread:31582 [sender.py:transition_state():587] send defer: 3
2025-06-12 20:45:51,660 DEBUG   SenderThread:31582 [sender.py:send():336] send: stats
2025-06-12 20:45:51,660 DEBUG   HandlerThread:31582 [handler.py:handle_request():144] handle_request: defer
2025-06-12 20:45:51,660 INFO    HandlerThread:31582 [handler.py:handle_request_defer():170] handle defer: 3
2025-06-12 20:45:51,661 DEBUG   SenderThread:31582 [sender.py:send_request():363] send_request: defer
2025-06-12 20:45:51,661 INFO    SenderThread:31582 [sender.py:send_request_defer():583] handle sender defer: 3
2025-06-12 20:45:51,661 INFO    SenderThread:31582 [sender.py:transition_state():587] send defer: 4
2025-06-12 20:45:51,661 DEBUG   HandlerThread:31582 [handler.py:handle_request():144] handle_request: defer
2025-06-12 20:45:51,661 INFO    HandlerThread:31582 [handler.py:handle_request_defer():170] handle defer: 4
2025-06-12 20:45:51,661 DEBUG   SenderThread:31582 [sender.py:send_request():363] send_request: defer
2025-06-12 20:45:51,661 INFO    SenderThread:31582 [sender.py:send_request_defer():583] handle sender defer: 4
2025-06-12 20:45:51,661 INFO    SenderThread:31582 [sender.py:transition_state():587] send defer: 5
2025-06-12 20:45:51,661 DEBUG   HandlerThread:31582 [handler.py:handle_request():144] handle_request: defer
2025-06-12 20:45:51,661 INFO    HandlerThread:31582 [handler.py:handle_request_defer():170] handle defer: 5
2025-06-12 20:45:51,662 DEBUG   SenderThread:31582 [sender.py:send():336] send: summary
2025-06-12 20:45:51,662 INFO    SenderThread:31582 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2025-06-12 20:45:51,662 DEBUG   SenderThread:31582 [sender.py:send_request():363] send_request: defer
2025-06-12 20:45:51,662 INFO    SenderThread:31582 [sender.py:send_request_defer():583] handle sender defer: 5
2025-06-12 20:45:51,662 INFO    SenderThread:31582 [sender.py:transition_state():587] send defer: 6
2025-06-12 20:45:51,662 DEBUG   HandlerThread:31582 [handler.py:handle_request():144] handle_request: defer
2025-06-12 20:45:51,662 INFO    HandlerThread:31582 [handler.py:handle_request_defer():170] handle defer: 6
2025-06-12 20:45:51,662 DEBUG   SenderThread:31582 [sender.py:send_request():363] send_request: defer
2025-06-12 20:45:51,662 INFO    SenderThread:31582 [sender.py:send_request_defer():583] handle sender defer: 6
2025-06-12 20:45:51,664 DEBUG   HandlerThread:31582 [handler.py:handle_request():144] handle_request: status_report
2025-06-12 20:45:51,737 INFO    wandb-upload_0:31582 [upload_job.py:push():138] Uploaded file /tmp/tmpnliq42rdwandb/3orezqwr-wandb-metadata.json
2025-06-12 20:45:51,818 INFO    SenderThread:31582 [sender.py:transition_state():587] send defer: 7
2025-06-12 20:45:51,819 DEBUG   HandlerThread:31582 [handler.py:handle_request():144] handle_request: defer
2025-06-12 20:45:51,819 INFO    HandlerThread:31582 [handler.py:handle_request_defer():170] handle defer: 7
2025-06-12 20:45:51,819 DEBUG   SenderThread:31582 [sender.py:send_request():363] send_request: defer
2025-06-12 20:45:51,819 INFO    SenderThread:31582 [sender.py:send_request_defer():583] handle sender defer: 7
2025-06-12 20:45:52,095 INFO    Thread-13 :31582 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/trudes/Projects/t-prime/wandb/run-20250612_204548-kfxjsz7k/files/config.yaml
2025-06-12 20:45:52,095 INFO    Thread-13 :31582 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/trudes/Projects/t-prime/wandb/run-20250612_204548-kfxjsz7k/files/wandb-summary.json
2025-06-12 20:45:52,095 INFO    Thread-13 :31582 [dir_watcher.py:_on_file_created():275] file/dir created: /home/trudes/Projects/t-prime/wandb/run-20250612_204548-kfxjsz7k/files/output.log
2025-06-12 20:45:52,095 INFO    Thread-13 :31582 [dir_watcher.py:_on_file_created():275] file/dir created: /home/trudes/Projects/t-prime/wandb/run-20250612_204548-kfxjsz7k/files/wandb-metadata.json
2025-06-12 20:45:52,249 DEBUG   HandlerThread:31582 [handler.py:handle_request():144] handle_request: poll_exit
2025-06-12 20:45:53,654 INFO    SenderThread:31582 [sender.py:transition_state():587] send defer: 8
2025-06-12 20:45:53,654 DEBUG   SenderThread:31582 [sender.py:send_request():363] send_request: poll_exit
2025-06-12 20:45:53,654 DEBUG   HandlerThread:31582 [handler.py:handle_request():144] handle_request: defer
2025-06-12 20:45:53,654 INFO    HandlerThread:31582 [handler.py:handle_request_defer():170] handle defer: 8
2025-06-12 20:45:53,655 DEBUG   SenderThread:31582 [sender.py:send_request():363] send_request: defer
2025-06-12 20:45:53,655 INFO    SenderThread:31582 [sender.py:send_request_defer():583] handle sender defer: 8
2025-06-12 20:45:53,659 INFO    SenderThread:31582 [sender.py:transition_state():587] send defer: 9
2025-06-12 20:45:53,660 DEBUG   SenderThread:31582 [sender.py:send():336] send: artifact
2025-06-12 20:45:53,661 DEBUG   HandlerThread:31582 [handler.py:handle_request():144] handle_request: defer
2025-06-12 20:45:53,661 INFO    HandlerThread:31582 [handler.py:handle_request_defer():170] handle defer: 9
2025-06-12 20:45:54,096 INFO    Thread-13 :31582 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/trudes/Projects/t-prime/wandb/run-20250612_204548-kfxjsz7k/files/output.log
2025-06-12 20:45:54,714 INFO    SenderThread:31582 [sender.py:send_artifact():1417] sent artifact job-https___github.com_genesys-neu_t-prime.git_baseline_models_TPrime_torch_train.py - {'id': 'QXJ0aWZhY3Q6MTc5OTgzOTkxMg==', 'digest': '097c617c13bd58d47f97b2c99282aa81', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_genesys-neu_t-prime.git_baseline_models_TPrime_torch_train.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_genesys-neu_t-prime.git_baseline_models_TPrime_torch_train.py', 'alias': 'v2'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY1MDU5MTI3NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTgwMDI5NzI5NQ==', 'versionIndex': 3}}, 'version': 'v2'}
2025-06-12 20:45:54,714 DEBUG   SenderThread:31582 [sender.py:send_request():363] send_request: defer
2025-06-12 20:45:54,714 INFO    SenderThread:31582 [sender.py:send_request_defer():583] handle sender defer: 9
2025-06-12 20:45:54,714 INFO    SenderThread:31582 [dir_watcher.py:finish():362] shutting down directory watcher
2025-06-12 20:45:55,097 INFO    SenderThread:31582 [dir_watcher.py:finish():392] scan: /home/trudes/Projects/t-prime/wandb/run-20250612_204548-kfxjsz7k/files
2025-06-12 20:45:55,097 INFO    SenderThread:31582 [dir_watcher.py:finish():406] scan save: /home/trudes/Projects/t-prime/wandb/run-20250612_204548-kfxjsz7k/files/output.log output.log
2025-06-12 20:45:55,097 INFO    SenderThread:31582 [dir_watcher.py:finish():406] scan save: /home/trudes/Projects/t-prime/wandb/run-20250612_204548-kfxjsz7k/files/conda-environment.yaml conda-environment.yaml
2025-06-12 20:45:55,097 INFO    SenderThread:31582 [dir_watcher.py:finish():406] scan save: /home/trudes/Projects/t-prime/wandb/run-20250612_204548-kfxjsz7k/files/config.yaml config.yaml
2025-06-12 20:45:55,097 INFO    SenderThread:31582 [dir_watcher.py:finish():406] scan save: /home/trudes/Projects/t-prime/wandb/run-20250612_204548-kfxjsz7k/files/wandb-metadata.json wandb-metadata.json
2025-06-12 20:45:55,097 INFO    SenderThread:31582 [dir_watcher.py:finish():406] scan save: /home/trudes/Projects/t-prime/wandb/run-20250612_204548-kfxjsz7k/files/requirements.txt requirements.txt
2025-06-12 20:45:55,097 INFO    SenderThread:31582 [dir_watcher.py:finish():406] scan save: /home/trudes/Projects/t-prime/wandb/run-20250612_204548-kfxjsz7k/files/wandb-summary.json wandb-summary.json
2025-06-12 20:45:55,097 INFO    SenderThread:31582 [sender.py:transition_state():587] send defer: 10
2025-06-12 20:45:55,097 DEBUG   HandlerThread:31582 [handler.py:handle_request():144] handle_request: defer
2025-06-12 20:45:55,097 INFO    HandlerThread:31582 [handler.py:handle_request_defer():170] handle defer: 10
2025-06-12 20:45:55,105 DEBUG   SenderThread:31582 [sender.py:send_request():363] send_request: defer
2025-06-12 20:45:55,105 INFO    SenderThread:31582 [sender.py:send_request_defer():583] handle sender defer: 10
2025-06-12 20:45:55,105 INFO    SenderThread:31582 [file_pusher.py:finish():162] shutting down file pusher
2025-06-12 20:45:55,471 INFO    wandb-upload_4:31582 [upload_job.py:push():138] Uploaded file /home/trudes/Projects/t-prime/wandb/run-20250612_204548-kfxjsz7k/files/wandb-summary.json
2025-06-12 20:45:55,542 INFO    wandb-upload_0:31582 [upload_job.py:push():138] Uploaded file /home/trudes/Projects/t-prime/wandb/run-20250612_204548-kfxjsz7k/files/conda-environment.yaml
2025-06-12 20:45:55,566 INFO    wandb-upload_1:31582 [upload_job.py:push():138] Uploaded file /home/trudes/Projects/t-prime/wandb/run-20250612_204548-kfxjsz7k/files/output.log
2025-06-12 20:45:55,577 INFO    wandb-upload_3:31582 [upload_job.py:push():138] Uploaded file /home/trudes/Projects/t-prime/wandb/run-20250612_204548-kfxjsz7k/files/requirements.txt
2025-06-12 20:45:55,588 INFO    wandb-upload_2:31582 [upload_job.py:push():138] Uploaded file /home/trudes/Projects/t-prime/wandb/run-20250612_204548-kfxjsz7k/files/config.yaml
2025-06-12 20:45:55,789 INFO    Thread-12 :31582 [sender.py:transition_state():587] send defer: 11
2025-06-12 20:45:55,789 DEBUG   HandlerThread:31582 [handler.py:handle_request():144] handle_request: defer
2025-06-12 20:45:55,789 INFO    HandlerThread:31582 [handler.py:handle_request_defer():170] handle defer: 11
2025-06-12 20:45:55,790 DEBUG   SenderThread:31582 [sender.py:send_request():363] send_request: defer
2025-06-12 20:45:55,790 INFO    SenderThread:31582 [sender.py:send_request_defer():583] handle sender defer: 11
2025-06-12 20:45:55,790 INFO    SenderThread:31582 [file_pusher.py:join():167] waiting for file pusher
2025-06-12 20:45:55,790 INFO    SenderThread:31582 [sender.py:transition_state():587] send defer: 12
2025-06-12 20:45:55,790 DEBUG   HandlerThread:31582 [handler.py:handle_request():144] handle_request: defer
2025-06-12 20:45:55,790 INFO    HandlerThread:31582 [handler.py:handle_request_defer():170] handle defer: 12
2025-06-12 20:45:55,790 DEBUG   SenderThread:31582 [sender.py:send_request():363] send_request: defer
2025-06-12 20:45:55,790 INFO    SenderThread:31582 [sender.py:send_request_defer():583] handle sender defer: 12
2025-06-12 20:45:55,864 INFO    SenderThread:31582 [sender.py:transition_state():587] send defer: 13
2025-06-12 20:45:55,864 DEBUG   HandlerThread:31582 [handler.py:handle_request():144] handle_request: defer
2025-06-12 20:45:55,864 INFO    HandlerThread:31582 [handler.py:handle_request_defer():170] handle defer: 13
2025-06-12 20:45:55,865 DEBUG   SenderThread:31582 [sender.py:send_request():363] send_request: defer
2025-06-12 20:45:55,865 INFO    SenderThread:31582 [sender.py:send_request_defer():583] handle sender defer: 13
2025-06-12 20:45:55,865 INFO    SenderThread:31582 [sender.py:transition_state():587] send defer: 14
2025-06-12 20:45:55,865 DEBUG   HandlerThread:31582 [handler.py:handle_request():144] handle_request: defer
2025-06-12 20:45:55,865 INFO    HandlerThread:31582 [handler.py:handle_request_defer():170] handle defer: 14
2025-06-12 20:45:55,866 DEBUG   SenderThread:31582 [sender.py:send():336] send: final
2025-06-12 20:45:55,866 DEBUG   SenderThread:31582 [sender.py:send():336] send: footer
2025-06-12 20:45:55,866 DEBUG   SenderThread:31582 [sender.py:send_request():363] send_request: defer
2025-06-12 20:45:55,866 INFO    SenderThread:31582 [sender.py:send_request_defer():583] handle sender defer: 14
2025-06-12 20:45:55,866 DEBUG   HandlerThread:31582 [handler.py:handle_request():144] handle_request: poll_exit
2025-06-12 20:45:55,867 DEBUG   HandlerThread:31582 [handler.py:handle_request():144] handle_request: server_info
2025-06-12 20:45:55,867 DEBUG   HandlerThread:31582 [handler.py:handle_request():144] handle_request: get_summary
2025-06-12 20:45:55,868 DEBUG   SenderThread:31582 [sender.py:send_request():363] send_request: poll_exit
2025-06-12 20:45:55,868 DEBUG   SenderThread:31582 [sender.py:send_request():363] send_request: server_info
2025-06-12 20:45:55,869 DEBUG   HandlerThread:31582 [handler.py:handle_request():144] handle_request: sampled_history
2025-06-12 20:45:56,036 INFO    MainThread:31582 [wandb_run.py:_footer_history_summary_info():3442] rendering history
2025-06-12 20:45:56,036 INFO    MainThread:31582 [wandb_run.py:_footer_history_summary_info():3474] rendering summary
2025-06-12 20:45:56,036 INFO    MainThread:31582 [wandb_run.py:_footer_sync_info():3398] logging synced files
2025-06-12 20:45:56,037 DEBUG   HandlerThread:31582 [handler.py:handle_request():144] handle_request: shutdown
2025-06-12 20:45:56,037 INFO    HandlerThread:31582 [handler.py:finish():841] shutting down handler
2025-06-12 20:45:56,868 INFO    WriterThread:31582 [datastore.py:close():299] close: /home/trudes/Projects/t-prime/wandb/run-20250612_204548-kfxjsz7k/run-kfxjsz7k.wandb
2025-06-12 20:45:57,036 INFO    SenderThread:31582 [sender.py:finish():1493] shutting down sender
2025-06-12 20:45:57,036 INFO    SenderThread:31582 [file_pusher.py:finish():162] shutting down file pusher
2025-06-12 20:45:57,036 INFO    SenderThread:31582 [file_pusher.py:join():167] waiting for file pusher
