2025-06-12 18:25:19,701 INFO    StreamThr :2777 [internal.py:wandb_internal():87] W&B internal server running at pid: 2777, started at: 2025-06-12 18:25:19.701493
2025-06-12 18:25:20,288 DEBUG   HandlerThread:2777 [system_monitor.py:probe():181] {'os': 'Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.31', 'python': '3.9.23', 'heartbeatAt': '2025-06-12T22:25:20.255686', 'startedAt': '2025-06-12T22:25:19.694302', 'docker': None, 'cuda': None, 'args': ('--model=baseline_cnn1d', '--channel=None', '--snr_db=range', '--cp_path=./results_slice512', '--postfix=all20MHz', '--raw_path=./data/DATASET_QYLUR_ANOM_small_chunked', '--protocols', 'noAnomaly', 'cfoAnomaly', 'envDistortionAnomaly', 'pilotJamAnomaly', 'powerAnomaly', '--slicelen=512'), 'state': 'running', 'program': '/home/trudes/Projects/t-prime/baseline_models/TPrime_torch_train.py', 'codePath': 'baseline_models/TPrime_torch_train.py', 'git': {'remote': 'https://github.com/genesys-neu/t-prime.git', 'commit': '05b3366c5ba1ac6d4a5432e90ae0edf6efb7b1b2'}, 'email': 'Strudeau12@seaburyhall.orgTrudeau.s@northeastern.edu', 'root': '/home/trudes/Projects/t-prime', 'host': 'Sage-Omen', 'username': 'trudes', 'executable': '/home/trudes/anaconda3/envs/t-prime2/bin/python3', 'cpu_count': 10, 'cpu_count_logical': 20, 'cpu_freq': {'current': 2687.9989999999984, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}, {'current': 2687.999, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 250.92389297485352, 'used': 91.54795455932617}, 'gpu': 'NVIDIA GeForce RTX 3060 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060 Laptop GPU', 'memory_total': 6442450944}], 'memory': {'total': 31.185882568359375}}
2025-06-12 18:25:20,288 INFO    HandlerThread:2777 [system_monitor.py:probe():182] Finished collecting system info
2025-06-12 18:25:20,288 INFO    HandlerThread:2777 [system_monitor.py:probe():185] Publishing system info
2025-06-12 18:25:20,288 DEBUG   HandlerThread:2777 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2025-06-12 18:25:20,288 DEBUG   HandlerThread:2777 [system_info.py:_save_pip():67] Saving pip packages done
2025-06-12 18:25:20,288 DEBUG   HandlerThread:2777 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2025-06-12 18:25:21,081 INFO    Thread-13 :2777 [dir_watcher.py:_on_file_created():275] file/dir created: /home/trudes/Projects/t-prime/wandb/run-20250612_182519-lvklfjf2/files/conda-environment.yaml
2025-06-12 18:25:21,081 INFO    Thread-13 :2777 [dir_watcher.py:_on_file_created():275] file/dir created: /home/trudes/Projects/t-prime/wandb/run-20250612_182519-lvklfjf2/files/requirements.txt
2025-06-12 18:25:21,081 INFO    Thread-13 :2777 [dir_watcher.py:_on_file_created():275] file/dir created: /home/trudes/Projects/t-prime/wandb/run-20250612_182519-lvklfjf2/files/wandb-summary.json
2025-06-12 18:25:21,859 DEBUG   HandlerThread:2777 [system_info.py:_save_conda():86] Saving conda packages done
2025-06-12 18:25:21,859 INFO    HandlerThread:2777 [system_monitor.py:probe():187] Finished publishing system info
2025-06-12 18:25:21,863 DEBUG   SenderThread:2777 [sender.py:send():336] send: files
2025-06-12 18:25:21,863 INFO    SenderThread:2777 [sender.py:_save_file():1321] saving file wandb-metadata.json with policy now
2025-06-12 18:25:21,866 DEBUG   HandlerThread:2777 [handler.py:handle_request():144] handle_request: stop_status
2025-06-12 18:25:21,866 DEBUG   SenderThread:2777 [sender.py:send_request():363] send_request: stop_status
2025-06-12 18:25:22,081 INFO    Thread-13 :2777 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/trudes/Projects/t-prime/wandb/run-20250612_182519-lvklfjf2/files/conda-environment.yaml
2025-06-12 18:25:22,081 INFO    Thread-13 :2777 [dir_watcher.py:_on_file_created():275] file/dir created: /home/trudes/Projects/t-prime/wandb/run-20250612_182519-lvklfjf2/files/wandb-metadata.json
2025-06-12 18:25:22,084 DEBUG   SenderThread:2777 [sender.py:send():336] send: telemetry
2025-06-12 18:25:22,084 DEBUG   SenderThread:2777 [sender.py:send():336] send: telemetry
2025-06-12 18:25:22,084 DEBUG   SenderThread:2777 [sender.py:send():336] send: run
2025-06-12 18:25:22,301 INFO    SenderThread:2777 [sender.py:send_run():944] updated run: lvklfjf2
2025-06-12 18:25:22,302 DEBUG   SenderThread:2777 [sender.py:send():336] send: telemetry
2025-06-12 18:25:22,330 INFO    wandb-upload_0:2777 [upload_job.py:push():138] Uploaded file /tmp/tmpv173tfbrwandb/w0ozqaeo-wandb-metadata.json
2025-06-12 18:25:22,345 DEBUG   SenderThread:2777 [sender.py:send():336] send: exit
2025-06-12 18:25:22,345 INFO    SenderThread:2777 [sender.py:send_exit():559] handling exit code: 1
2025-06-12 18:25:22,345 INFO    SenderThread:2777 [sender.py:send_exit():561] handling runtime: 2
2025-06-12 18:25:22,345 INFO    SenderThread:2777 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2025-06-12 18:25:22,345 INFO    SenderThread:2777 [sender.py:send_exit():567] send defer
2025-06-12 18:25:22,346 DEBUG   HandlerThread:2777 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:25:22,346 INFO    HandlerThread:2777 [handler.py:handle_request_defer():170] handle defer: 0
2025-06-12 18:25:22,346 DEBUG   SenderThread:2777 [sender.py:send_request():363] send_request: defer
2025-06-12 18:25:22,346 INFO    SenderThread:2777 [sender.py:send_request_defer():583] handle sender defer: 0
2025-06-12 18:25:22,346 INFO    SenderThread:2777 [sender.py:transition_state():587] send defer: 1
2025-06-12 18:25:22,346 DEBUG   HandlerThread:2777 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:25:22,346 INFO    HandlerThread:2777 [handler.py:handle_request_defer():170] handle defer: 1
2025-06-12 18:25:22,346 DEBUG   SenderThread:2777 [sender.py:send_request():363] send_request: defer
2025-06-12 18:25:22,346 INFO    SenderThread:2777 [sender.py:send_request_defer():583] handle sender defer: 1
2025-06-12 18:25:22,346 INFO    SenderThread:2777 [sender.py:transition_state():587] send defer: 2
2025-06-12 18:25:22,346 DEBUG   HandlerThread:2777 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:25:22,346 INFO    HandlerThread:2777 [handler.py:handle_request_defer():170] handle defer: 2
2025-06-12 18:25:22,346 INFO    HandlerThread:2777 [system_monitor.py:finish():161] Stopping system monitor
2025-06-12 18:25:22,347 DEBUG   SystemMonitor:2777 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2025-06-12 18:25:22,348 DEBUG   SystemMonitor:2777 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2025-06-12 18:25:22,348 DEBUG   SystemMonitor:2777 [system_monitor.py:_start():141] Publishing last batch of metrics
2025-06-12 18:25:22,349 INFO    HandlerThread:2777 [interfaces.py:finish():175] Joined cpu
2025-06-12 18:25:22,349 INFO    HandlerThread:2777 [interfaces.py:finish():175] Joined disk
2025-06-12 18:25:22,358 INFO    HandlerThread:2777 [interfaces.py:finish():175] Joined gpu
2025-06-12 18:25:22,358 INFO    HandlerThread:2777 [interfaces.py:finish():175] Joined memory
2025-06-12 18:25:22,358 INFO    HandlerThread:2777 [interfaces.py:finish():175] Joined network
2025-06-12 18:25:22,358 DEBUG   SenderThread:2777 [sender.py:send_request():363] send_request: defer
2025-06-12 18:25:22,358 INFO    SenderThread:2777 [sender.py:send_request_defer():583] handle sender defer: 2
2025-06-12 18:25:22,358 INFO    SenderThread:2777 [sender.py:transition_state():587] send defer: 3
2025-06-12 18:25:22,359 DEBUG   SenderThread:2777 [sender.py:send():336] send: stats
2025-06-12 18:25:22,359 DEBUG   HandlerThread:2777 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:25:22,359 INFO    HandlerThread:2777 [handler.py:handle_request_defer():170] handle defer: 3
2025-06-12 18:25:22,359 DEBUG   SenderThread:2777 [sender.py:send_request():363] send_request: defer
2025-06-12 18:25:22,359 INFO    SenderThread:2777 [sender.py:send_request_defer():583] handle sender defer: 3
2025-06-12 18:25:22,359 INFO    SenderThread:2777 [sender.py:transition_state():587] send defer: 4
2025-06-12 18:25:22,359 DEBUG   HandlerThread:2777 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:25:22,359 INFO    HandlerThread:2777 [handler.py:handle_request_defer():170] handle defer: 4
2025-06-12 18:25:22,360 DEBUG   SenderThread:2777 [sender.py:send_request():363] send_request: defer
2025-06-12 18:25:22,360 INFO    SenderThread:2777 [sender.py:send_request_defer():583] handle sender defer: 4
2025-06-12 18:25:22,360 INFO    SenderThread:2777 [sender.py:transition_state():587] send defer: 5
2025-06-12 18:25:22,360 DEBUG   HandlerThread:2777 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:25:22,360 INFO    HandlerThread:2777 [handler.py:handle_request_defer():170] handle defer: 5
2025-06-12 18:25:22,360 DEBUG   SenderThread:2777 [sender.py:send():336] send: summary
2025-06-12 18:25:22,360 INFO    SenderThread:2777 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2025-06-12 18:25:22,360 DEBUG   SenderThread:2777 [sender.py:send_request():363] send_request: defer
2025-06-12 18:25:22,360 INFO    SenderThread:2777 [sender.py:send_request_defer():583] handle sender defer: 5
2025-06-12 18:25:22,360 INFO    SenderThread:2777 [sender.py:transition_state():587] send defer: 6
2025-06-12 18:25:22,360 DEBUG   HandlerThread:2777 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:25:22,360 INFO    HandlerThread:2777 [handler.py:handle_request_defer():170] handle defer: 6
2025-06-12 18:25:22,360 DEBUG   SenderThread:2777 [sender.py:send_request():363] send_request: defer
2025-06-12 18:25:22,361 INFO    SenderThread:2777 [sender.py:send_request_defer():583] handle sender defer: 6
2025-06-12 18:25:22,363 DEBUG   HandlerThread:2777 [handler.py:handle_request():144] handle_request: status_report
2025-06-12 18:25:22,519 INFO    SenderThread:2777 [sender.py:transition_state():587] send defer: 7
2025-06-12 18:25:22,519 DEBUG   HandlerThread:2777 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:25:22,520 INFO    HandlerThread:2777 [handler.py:handle_request_defer():170] handle defer: 7
2025-06-12 18:25:22,520 DEBUG   SenderThread:2777 [sender.py:send_request():363] send_request: defer
2025-06-12 18:25:22,520 INFO    SenderThread:2777 [sender.py:send_request_defer():583] handle sender defer: 7
2025-06-12 18:25:23,081 INFO    Thread-13 :2777 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/trudes/Projects/t-prime/wandb/run-20250612_182519-lvklfjf2/files/config.yaml
2025-06-12 18:25:23,081 INFO    Thread-13 :2777 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/trudes/Projects/t-prime/wandb/run-20250612_182519-lvklfjf2/files/wandb-summary.json
2025-06-12 18:25:23,081 INFO    Thread-13 :2777 [dir_watcher.py:_on_file_created():275] file/dir created: /home/trudes/Projects/t-prime/wandb/run-20250612_182519-lvklfjf2/files/output.log
2025-06-12 18:25:23,346 DEBUG   HandlerThread:2777 [handler.py:handle_request():144] handle_request: poll_exit
2025-06-12 18:25:25,082 INFO    Thread-13 :2777 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/trudes/Projects/t-prime/wandb/run-20250612_182519-lvklfjf2/files/output.log
2025-06-12 18:25:26,312 INFO    SenderThread:2777 [sender.py:transition_state():587] send defer: 8
2025-06-12 18:25:26,313 DEBUG   SenderThread:2777 [sender.py:send_request():363] send_request: poll_exit
2025-06-12 18:25:26,313 DEBUG   HandlerThread:2777 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:25:26,313 INFO    HandlerThread:2777 [handler.py:handle_request_defer():170] handle defer: 8
2025-06-12 18:25:26,313 DEBUG   SenderThread:2777 [sender.py:send_request():363] send_request: defer
2025-06-12 18:25:26,313 INFO    SenderThread:2777 [sender.py:send_request_defer():583] handle sender defer: 8
2025-06-12 18:25:26,322 INFO    SenderThread:2777 [sender.py:transition_state():587] send defer: 9
2025-06-12 18:25:26,323 DEBUG   SenderThread:2777 [sender.py:send():336] send: artifact
2025-06-12 18:25:26,323 DEBUG   HandlerThread:2777 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:25:26,324 INFO    HandlerThread:2777 [handler.py:handle_request_defer():170] handle defer: 9
2025-06-12 18:25:27,082 INFO    Thread-13 :2777 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/trudes/Projects/t-prime/wandb/run-20250612_182519-lvklfjf2/files/output.log
2025-06-12 18:25:27,454 INFO    SenderThread:2777 [sender.py:send_artifact():1417] sent artifact job-https___github.com_genesys-neu_t-prime.git_baseline_models_TPrime_torch_train.py - {'id': 'QXJ0aWZhY3Q6MTc5OTgzOTkxMg==', 'digest': '097c617c13bd58d47f97b2c99282aa81', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_genesys-neu_t-prime.git_baseline_models_TPrime_torch_train.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_genesys-neu_t-prime.git_baseline_models_TPrime_torch_train.py', 'alias': 'v2'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY1MDU5MTI3NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTc5OTgzOTkxMg==', 'versionIndex': 2}}, 'version': 'v2'}
2025-06-12 18:25:27,454 DEBUG   SenderThread:2777 [sender.py:send_request():363] send_request: defer
2025-06-12 18:25:27,454 INFO    SenderThread:2777 [sender.py:send_request_defer():583] handle sender defer: 9
2025-06-12 18:25:27,454 INFO    SenderThread:2777 [dir_watcher.py:finish():362] shutting down directory watcher
2025-06-12 18:25:28,083 INFO    SenderThread:2777 [dir_watcher.py:finish():392] scan: /home/trudes/Projects/t-prime/wandb/run-20250612_182519-lvklfjf2/files
2025-06-12 18:25:28,083 INFO    SenderThread:2777 [dir_watcher.py:finish():406] scan save: /home/trudes/Projects/t-prime/wandb/run-20250612_182519-lvklfjf2/files/output.log output.log
2025-06-12 18:25:28,083 INFO    SenderThread:2777 [dir_watcher.py:finish():406] scan save: /home/trudes/Projects/t-prime/wandb/run-20250612_182519-lvklfjf2/files/conda-environment.yaml conda-environment.yaml
2025-06-12 18:25:28,083 INFO    SenderThread:2777 [dir_watcher.py:finish():406] scan save: /home/trudes/Projects/t-prime/wandb/run-20250612_182519-lvklfjf2/files/config.yaml config.yaml
2025-06-12 18:25:28,084 INFO    SenderThread:2777 [dir_watcher.py:finish():406] scan save: /home/trudes/Projects/t-prime/wandb/run-20250612_182519-lvklfjf2/files/wandb-metadata.json wandb-metadata.json
2025-06-12 18:25:28,086 INFO    SenderThread:2777 [dir_watcher.py:finish():406] scan save: /home/trudes/Projects/t-prime/wandb/run-20250612_182519-lvklfjf2/files/requirements.txt requirements.txt
2025-06-12 18:25:28,088 INFO    SenderThread:2777 [dir_watcher.py:finish():406] scan save: /home/trudes/Projects/t-prime/wandb/run-20250612_182519-lvklfjf2/files/wandb-summary.json wandb-summary.json
2025-06-12 18:25:28,088 INFO    SenderThread:2777 [sender.py:transition_state():587] send defer: 10
2025-06-12 18:25:28,088 DEBUG   HandlerThread:2777 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:25:28,089 INFO    HandlerThread:2777 [handler.py:handle_request_defer():170] handle defer: 10
2025-06-12 18:25:28,089 DEBUG   SenderThread:2777 [sender.py:send_request():363] send_request: defer
2025-06-12 18:25:28,089 INFO    SenderThread:2777 [sender.py:send_request_defer():583] handle sender defer: 10
2025-06-12 18:25:28,089 INFO    SenderThread:2777 [file_pusher.py:finish():162] shutting down file pusher
2025-06-12 18:25:28,347 DEBUG   HandlerThread:2777 [handler.py:handle_request():144] handle_request: keepalive
2025-06-12 18:25:28,440 INFO    wandb-upload_3:2777 [upload_job.py:push():138] Uploaded file /home/trudes/Projects/t-prime/wandb/run-20250612_182519-lvklfjf2/files/requirements.txt
2025-06-12 18:25:28,511 INFO    wandb-upload_0:2777 [upload_job.py:push():138] Uploaded file /home/trudes/Projects/t-prime/wandb/run-20250612_182519-lvklfjf2/files/output.log
2025-06-12 18:25:28,514 INFO    wandb-upload_4:2777 [upload_job.py:push():138] Uploaded file /home/trudes/Projects/t-prime/wandb/run-20250612_182519-lvklfjf2/files/wandb-summary.json
2025-06-12 18:25:28,525 INFO    wandb-upload_1:2777 [upload_job.py:push():138] Uploaded file /home/trudes/Projects/t-prime/wandb/run-20250612_182519-lvklfjf2/files/conda-environment.yaml
2025-06-12 18:25:28,598 INFO    wandb-upload_2:2777 [upload_job.py:push():138] Uploaded file /home/trudes/Projects/t-prime/wandb/run-20250612_182519-lvklfjf2/files/config.yaml
2025-06-12 18:25:28,798 INFO    Thread-12 :2777 [sender.py:transition_state():587] send defer: 11
2025-06-12 18:25:28,799 DEBUG   HandlerThread:2777 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:25:28,799 INFO    HandlerThread:2777 [handler.py:handle_request_defer():170] handle defer: 11
2025-06-12 18:25:28,799 DEBUG   SenderThread:2777 [sender.py:send_request():363] send_request: defer
2025-06-12 18:25:28,799 INFO    SenderThread:2777 [sender.py:send_request_defer():583] handle sender defer: 11
2025-06-12 18:25:28,799 INFO    SenderThread:2777 [file_pusher.py:join():167] waiting for file pusher
2025-06-12 18:25:28,799 INFO    SenderThread:2777 [sender.py:transition_state():587] send defer: 12
2025-06-12 18:25:28,799 DEBUG   HandlerThread:2777 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:25:28,799 INFO    HandlerThread:2777 [handler.py:handle_request_defer():170] handle defer: 12
2025-06-12 18:25:28,799 DEBUG   SenderThread:2777 [sender.py:send_request():363] send_request: defer
2025-06-12 18:25:28,799 INFO    SenderThread:2777 [sender.py:send_request_defer():583] handle sender defer: 12
2025-06-12 18:25:28,906 INFO    SenderThread:2777 [sender.py:transition_state():587] send defer: 13
2025-06-12 18:25:28,906 DEBUG   HandlerThread:2777 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:25:28,906 INFO    HandlerThread:2777 [handler.py:handle_request_defer():170] handle defer: 13
2025-06-12 18:25:28,906 DEBUG   SenderThread:2777 [sender.py:send_request():363] send_request: defer
2025-06-12 18:25:28,906 INFO    SenderThread:2777 [sender.py:send_request_defer():583] handle sender defer: 13
2025-06-12 18:25:28,906 INFO    SenderThread:2777 [sender.py:transition_state():587] send defer: 14
2025-06-12 18:25:28,906 DEBUG   HandlerThread:2777 [handler.py:handle_request():144] handle_request: defer
2025-06-12 18:25:28,906 INFO    HandlerThread:2777 [handler.py:handle_request_defer():170] handle defer: 14
2025-06-12 18:25:28,907 DEBUG   SenderThread:2777 [sender.py:send():336] send: final
2025-06-12 18:25:28,907 DEBUG   SenderThread:2777 [sender.py:send():336] send: footer
2025-06-12 18:25:28,907 DEBUG   SenderThread:2777 [sender.py:send_request():363] send_request: defer
2025-06-12 18:25:28,907 INFO    SenderThread:2777 [sender.py:send_request_defer():583] handle sender defer: 14
2025-06-12 18:25:28,907 DEBUG   HandlerThread:2777 [handler.py:handle_request():144] handle_request: poll_exit
2025-06-12 18:25:28,907 DEBUG   SenderThread:2777 [sender.py:send_request():363] send_request: poll_exit
2025-06-12 18:25:28,908 DEBUG   HandlerThread:2777 [handler.py:handle_request():144] handle_request: server_info
2025-06-12 18:25:28,908 DEBUG   HandlerThread:2777 [handler.py:handle_request():144] handle_request: get_summary
2025-06-12 18:25:28,908 DEBUG   SenderThread:2777 [sender.py:send_request():363] send_request: server_info
2025-06-12 18:25:28,910 DEBUG   HandlerThread:2777 [handler.py:handle_request():144] handle_request: sampled_history
2025-06-12 18:25:29,040 INFO    MainThread:2777 [wandb_run.py:_footer_history_summary_info():3442] rendering history
2025-06-12 18:25:29,040 INFO    MainThread:2777 [wandb_run.py:_footer_history_summary_info():3474] rendering summary
2025-06-12 18:25:29,040 INFO    MainThread:2777 [wandb_run.py:_footer_sync_info():3398] logging synced files
2025-06-12 18:25:29,040 DEBUG   HandlerThread:2777 [handler.py:handle_request():144] handle_request: shutdown
2025-06-12 18:25:29,040 INFO    HandlerThread:2777 [handler.py:finish():841] shutting down handler
2025-06-12 18:25:29,908 INFO    WriterThread:2777 [datastore.py:close():299] close: /home/trudes/Projects/t-prime/wandb/run-20250612_182519-lvklfjf2/run-lvklfjf2.wandb
2025-06-12 18:25:30,040 INFO    SenderThread:2777 [sender.py:finish():1493] shutting down sender
2025-06-12 18:25:30,040 INFO    SenderThread:2777 [file_pusher.py:finish():162] shutting down file pusher
2025-06-12 18:25:30,040 INFO    SenderThread:2777 [file_pusher.py:join():167] waiting for file pusher
